0.294111,0.100000
0.600060,0.180057
0.553306,0.087576
0.263286,0.000000
0.550024,0.000212
0.835416,0.100000
0.971514,0.136975
0.550002,0.095579
0.550000,0.100000
0.753693,0.174875
0.550000,0.100000
0.550022,0.000260
0.550000,0.099999
0.550002,0.097305
0.626867,0.100000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.839943,0.135676
0.550008,0.000141
0.553602,0.099999
0.600062,0.180060
0.750032,0.225061
0.000000,0.000000
0.550000,0.098814
0.550000,0.100000
0.550000,0.100000
0.252047,0.099999
0.635502,0.127731
0.561671,0.054624
0.744642,0.216028
0.723552,0.175913
0.591675,0.172828
0.935794,0.269905
0.600052,0.180056
0.536265,0.198294
0.550000,0.065337
0.593259,0.172883
0.550005,0.000342
0.744156,0.215213
0.550000,0.100000
0.243772,0.096709
0.000000,0.000000
0.550000,0.100000
0.550066,0.000316
0.493952,0.129898
0.600052,0.180057
0.550000,0.093301
0.000000,0.000000
0.550000,0.110786
0.593259,0.172883
0.550000,0.099999
0.550000,0.100000
0.550000,0.107400
0.744641,0.216027
0.000000,0.000000
0.250711,0.000000
0.550004,0.100569
0.600062,0.180060
0.505273,0.010318
0.593250,0.172892
0.507420,0.003986
0.358794,0.048122
0.903694,0.100000
0.744642,0.216028
0.549999,0.054597
0.483155,0.100000
0.550332,0.100128
0.591689,0.172821
0.624994,0.100000
0.550000,0.005215
0.624991,0.099999
0.573041,0.100000
0.550000,0.096839
0.665380,0.138087
0.550000,0.095692
0.626456,0.219086
0.601011,0.089687
0.550000,0.097716
0.000000,0.000000
0.000000,0.000000
0.662500,0.100000
0.925536,0.268274
0.525238,0.000000
0.744648,0.216019
0.000000,0.000000
0.000000,0.000000
0.550689,0.165245
0.000000,0.000000
0.600103,0.180038
0.550000,0.100000
0.600063,0.180059
0.550004,0.005213
0.550002,0.100000
0.550004,0.000329
0.550004,0.000015
0.550000,0.135837
0.600063,0.180059
0.349644,0.044854
0.850052,0.130152
0.257259,0.043306
0.503702,0.003872
0.241591,0.043571
0.637355,0.094680
0.550000,0.100000
0.631761,0.094101
0.000000,0.000000
0.550000,0.100000
0.550007,0.099999
0.593250,0.172892
0.626711,0.100000
0.000000,0.000000
0.550000,0.100000
0.390279,0.043737
0.593250,0.172892
0.550000,0.035730
0.550000,0.043240
0.000000,0.000000
0.593259,0.172883
0.550000,0.100000
0.550000,0.100000
0.000000,0.000000
0.550000,0.030647
0.591680,0.172831
0.550004,0.000281
0.550000,0.159176
0.600052,0.180056
0.550066,0.000294
0.550000,0.145287
0.241592,0.043571
0.504585,0.003502
0.600052,0.180057
0.503781,0.000000
0.591679,0.172831
0.590679,0.086882
0.714174,0.156252
0.297346,0.100000
0.504457,0.003852
0.550000,0.063962
0.550001,0.099998
0.550004,0.000233
0.550027,0.000192
0.550004,0.005214
0.707963,0.092502
0.550000,0.100000
0.215482,0.000000
0.550000,0.100000
0.744477,0.222234
0.550024,0.000236
0.624992,0.099999
0.550002,0.099998
0.368641,0.049798
0.744642,0.216028
0.755367,0.140416
0.750032,0.225061
0.000000,0.000000
0.503781,0.000000
0.508751,0.000000
0.250730,0.000000
0.462827,0.007486
0.483215,0.008808
0.550000,0.089082
0.000000,0.000000
0.744642,0.216028
0.550000,0.103236
0.550000,0.005216
0.550000,0.005216
0.750032,0.225061
0.000000,0.000000
0.550000,0.005216
0.287840,0.095991
0.742171,0.209424
0.000000,0.000000
0.786916,0.100000
0.296207,0.100000
0.790468,0.105121
0.550000,0.100000
0.550000,0.100000
0.000000,0.000000
0.750032,0.225061
0.550000,0.100000
0.550000,0.005215
0.550000,0.092572
0.550000,0.065504
0.550002,0.025867
0.550000,0.086910
0.550000,0.087126
0.000000,0.000000
0.550000,0.100000
0.550004,0.000021
0.550000,0.079084
0.750031,0.225061
0.550000,0.074631
0.750032,0.225061
0.745631,0.174090
0.593240,0.172890
0.550028,0.000190
0.291082,0.096568
0.998537,0.100000
0.504879,0.003581
0.612243,0.129771
0.593250,0.172892
0.550065,0.000237
0.684172,0.118332
0.750031,0.180049
0.590066,0.171442
0.550000,0.100000
0.504536,0.036945
0.550001,0.046890
0.750031,0.180049
0.000000,0.000000
0.000000,0.000000
0.550018,0.000272
0.492005,0.034170
0.550001,0.084000
0.550000,0.100000
0.600069,0.180057
0.626549,0.099761
0.000000,0.000000
0.550028,0.000190
0.600052,0.180057
0.999999,0.099999
0.750031,0.180049
0.750032,0.225061
0.550003,0.075843
0.000000,0.000000
0.000000,0.000000
0.550000,0.099996
0.550000,0.163305
0.000000,0.000000
0.495287,0.089573
0.550000,0.100000
0.550001,0.100000
0.550068,0.000023
0.550002,0.093836
0.750033,0.225061
0.550000,0.100000
0.000000,0.000000
0.876771,0.097284
0.750031,0.225061
0.751503,0.651254
0.550004,0.002303
0.600052,0.180057
0.744642,0.216028
0.550000,0.100000
0.550000,0.100000
0.550000,0.100000
0.550000,0.111225
0.550000,0.021961
0.550001,0.040220
0.550006,0.000186
0.550006,0.000185
0.550022,0.000209
0.957729,0.100020
0.550002,0.091096
0.536265,0.198294
0.000000,0.000000
0.550004,0.002301
0.550000,0.100000
0.550065,0.000217
0.630031,0.099998
0.550001,0.099999
0.764539,0.211863
0.550006,0.000185
0.624916,0.099968
0.550066,0.000295
0.591680,0.172831
0.550000,0.099997
0.550004,0.002308
0.779805,0.270530
0.550000,0.100000
0.550000,0.100000
0.550000,0.087979
0.496795,0.025552
0.736309,0.214639
0.550029,0.000199
0.550001,0.006213
0.550000,0.040977
0.000000,0.000000
0.550001,0.002626
0.550000,0.062961
0.502084,0.199500
0.550066,0.000295
0.600063,0.180059
0.000000,0.000000
0.767031,0.226214
0.000000,0.000000
0.550000,0.043759
0.774519,0.161772
0.550002,0.082575
0.666170,0.000002
0.550000,0.100000
0.591679,0.172831
0.550000,0.098654
0.000000,0.000000
0.550004,0.000457
0.579462,0.070161
0.550003,0.000953
0.626492,0.100000
0.550000,0.100000
0.580178,0.080550
0.550000,0.098748
0.635869,0.100000
0.626602,0.099999
0.772366,0.211779
0.624992,0.100000
0.550000,0.100000
0.600052,0.180056
0.374903,0.052870
0.000000,0.000000
0.573152,0.080569
0.504654,0.003624
0.550001,0.100000
0.786903,0.100000
0.600103,0.180038
0.593247,0.172889
0.550041,0.000131
0.550000,0.100000
0.591679,0.172831
0.744212,0.215305
0.748973,0.223239
0.745755,0.217825
0.550000,0.100000
0.550000,0.137260
0.000000,0.000000
0.550004,0.000445
0.550028,0.000190
0.550000,0.065511
0.550000,0.084622
0.550066,0.000348
0.626427,0.164132
0.601577,0.165595
0.593250,0.172892
0.550002,0.083018
0.550000,0.056129
0.550000,0.165111
0.550000,0.118133
0.750031,0.225061
0.550000,0.100000
0.550004,0.000298
0.475103,0.002619
0.553166,0.100966
0.592896,0.172527
0.600052,0.180056
0.600052,0.180057
0.596212,0.087999
0.250711,0.000000
0.287388,0.093340
0.742191,0.215799
0.626720,0.100000
0.000000,0.000000
0.495394,0.004187
0.550000,0.074737
0.000000,0.000000
0.593240,0.172890
0.550001,0.099998
0.464808,0.002881
0.744498,0.215819
0.624988,0.099998
0.550002,0.096033
0.296177,0.099998
0.550004,0.006083
0.249990,0.100000
0.644964,0.152361
0.681821,0.181896
0.297307,0.100000
0.744642,0.216028
0.550000,0.100000
0.550001,0.100000
0.250715,0.000000
0.504154,0.003605
0.875709,0.100000
0.750031,0.180049
0.757216,0.220047
0.550066,0.000374
0.002406,0.000049
0.550000,0.099998
0.550028,0.000192
0.000000,0.000000
0.550001,0.100000
0.550000,0.099999
0.550002,0.034028
0.550004,0.000233
0.550000,0.093265
1.000000,0.100000
0.550000,0.100000
