82259.235540,51848.099466,615819.298299,489238.403328,-7.526440
89644.814146,328982.301279,1108828.707605,489238.403328,200.963189
87676.872614,203004.345719,539308.369062,489238.403328,-240.611253
82259.235540,7103.560895,0.061582,489238.403328,-578.601138
85607.791224,100398.738941,1302.988490,489238.403328,-673.941945
91111.759062,397493.935890,615819.141182,489238.403328,-362.024957
87335.965148,155617.046583,843520.632090,489238.403328,111.329217
87808.515993,225574.643313,588596.030826,489238.403328,-214.025532
86942.570107,62226.415316,615819.173365,489238.403328,-22.588215
88764.432783,356493.442962,1076916.448895,489238.403328,142.420170
87128.064266,231187.812015,615819.179736,489238.403328,-191.735100
83418.942250,4077.493777,1600.554648,489238.403328,-575.134285
82596.738899,64249.769471,615815.998618,489238.403328,-20.268913
84222.091634,46762.976197,599221.094402,489238.403328,-21.002377
84153.061991,110747.176547,615817.856609,489238.403328,-68.320785
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
87345.174296,253961.274451,835520.776984,489238.403328,4.975925
87393.883629,174366.688514,866.366400,489238.403328,-750.132609
88130.611455,213257.833748,615815.787349,489238.403328,-174.811061
55740.535307,92646.409739,1108844.211043,489238.403328,471.218863
87653.403224,261076.345235,1385967.469017,489238.403328,547.999317
0.000000,0.000000,0.000000,0.000000,0.000000
50954.645150,62472.988826,608518.415175,489238.403328,5.852378
88318.154293,226459.047341,615818.482869,489238.403328,-188.197122
83940.639070,99763.615715,615819.168019,489238.403328,-57.123490
83221.591819,58582.718417,615810.114715,489238.403328,-15.232599
180272.833213,8167987.467214,786592.654432,489238.403328,-8050.906049
88106.677934,204564.325965,336385.508407,489238.403328,-445.523899
87653.407021,329885.867611,1330344.410202,489238.403328,423.566732
87423.083781,93085.099767,1083308.889271,489238.403328,413.562302
86805.883922,294302.089911,1064305.611079,489238.403328,193.959234
87319.906784,316127.998005,1662125.099091,489238.403328,769.438791
86805.886606,162871.607992,1108820.855141,489238.403328,369.904957
88287.087642,170762.866014,1221131.718196,489238.403328,472.843361
