0.033954808,1.011513158
0.09040822,0.981907895
0.141207923,0.952302632
0.203296448,0.916118421
0.271047982,0.883223684
0.330342198,0.858552632
0.389631765,0.832236842
0.463046308,0.802631579
0.519518319,0.779605263
0.570341268,0.758223684
0.635293844,0.735197368
0.705895481,0.710526316
0.773670262,0.685855263
0.844276548,0.662828947
0.912060629,0.641447368
0.979844709,0.620065789
1.056104705,0.597039474
1.129542496,0.575657895
1.202984936,0.555921053
1.279244932,0.532894737
1.363999442,0.514802632
1.437441882,0.495065789
1.516542682,0.476973684
1.598470337,0.458881579
1.686033104,0.434210526
1.77926353,0.414473684
1.864008741,0.393092105
1.948758601,0.373355263
2.033480565,0.34375
2.095587688,0.314144737
2.129416961,0.28125
2.163227636,0.241776316
2.182894737,0.199013158
2.191263716,0.159539474
2.191128882,0.111842105
