0.000636447,0.938152891,750,10,10,3
0.026673844,0.904373574,750,10,10,3
0.053723285,0.880736641,750,10,10,3
0.079723145,0.861605976,750,10,10,3
0.105723006,0.842475311,750,10,10,3
0.130683391,0.823907045,750,10,10,3
0.159798788,0.804216002,750,10,10,3
0.183725474,0.783956496,750,10,10,3
0.208700297,0.759754133,750,10,10,3
0.236796431,0.732737753,750,10,10,3
0.261810234,0.693323328,750,10,10,3
0.285843755,0.631371503,750,10,10,3
0.315077536,0.565480864,750,10,10,3
0.339180355,0.476485374,750,10,10,3
0.001373223,0.988203296,750,10,25,3
0.02565771,0.963342948,750,10,25,3
0.054255294,0.943181891,750,10,25,3
0.079380744,0.927712547,750,10,25,3
0.105367611,0.913652569,750,10,25,3
0.132218301,0.900062942,750,10,25,3
0.160795433,0.887883523,750,10,25,3
0.184189628,0.872882002,750,10,25,3
0.207568184,0.863984087,750,10,25,3
0.235287508,0.848986778,750,10,25,3
0.262126167,0.840092231,750,10,25,3
0.283780686,0.828845091,750,10,25,3
0.314948083,0.818546231,750,10,25,3
0.341790351,0.80824316,750,10,25,3
0.364305084,0.798874895,750,10,25,3
0.392012377,0.788572666,750,10,25,3
0.417127,0.777328895,750,10,25,3
0.444835497,0.766557158,750,10,25,3
0.46994651,0.756721911,750,10,25,3
0.496794793,0.744071299,750,10,25,3
0.523638264,0.73329872,750,10,25,3
0.552211787,0.722527826,750,10,25,3
0.576457774,0.712691737,750,10,25,3
0.599839939,0.702385297,750,10,25,3
0.624956968,0.69020251,750,10,25,3
0.654403938,0.6761459,750,10,25,3
0.680389601,0.662555431,750,10,25,3
0.704645214,0.648963277,750,10,25,3
0.734962022,0.633029477,750,10,25,3
0.762696987,0.611928563,750,10,25,3
0.78956452,0.591765822,750,10,25,3
0.816459724,0.560804395,750,10,25,3
0.843388615,0.516696741,750,10,25,3
0.839950167,0.508242227,750,10,25,3
-0.000436233,1.019189146,750,10,50,3
0.056743296,0.984970638,750,10,50,3
0.08100372,0.969500452,750,10,50,3
0.105262942,0.954499773,750,10,50,3
0.130381174,0.941847478,750,10,50,3
0.157233066,0.927788342,750,10,50,3
0.182341673,0.918892111,750,10,50,3
0.208324931,0.906240658,750,10,50,3
0.236026209,0.898285969,750,10,50,3
0.262004654,0.887512548,750,10,50,3
0.285382007,0.879084141,750,10,50,3
0.31395192,0.869721771,750,10,50,3
0.342523036,0.859889892,750,10,50,3
0.365903998,0.850052961,750,10,50,3
0.391872818,0.843035605,750,10,50,3
0.421306554,0.834143585,750,10,50,3
0.445547729,0.826185528,750,10,50,3
0.468921472,0.819165645,750,10,50,3
0.499210609,0.814030532,750,10,50,3
0.526051674,0.804196969,750,10,50,3
0.552884317,0.797649963,750,10,50,3
0.578855544,0.78969359,750,10,50,3
0.606556822,0.781738902,750,10,50,3
0.628199311,0.775186843,750,10,50,3
0.660226921,0.766766857,750,10,50,3
0.681001977,0.761152972,750,10,50,3
0.71389341,0.753203337,750,10,50,3
0.738135788,0.744775772,750,10,50,3
