0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
86133.814267,133628.974478,55605.485021,489238.403328,-653.395707
56340.707211,75799.386810,1385970.319913,489238.403328,764.591823
82259.235540,-1737.852007,615819.035705,489238.403328,46.059249
87576.128830,-9363.507748,975593.372128,489238.403328,408.142348
56080.668917,93768.661425,611015.484929,489238.403328,-28.072249
86126.907764,136478.922799,102904.704631,489238.403328,-608.939529
82259.235540,9472.245645,0.061582,489238.403328,-580.969823
87385.379849,177944.747202,339.383846,489238.403328,-754.229147
87376.795689,228970.221078,517289.618405,489238.403328,-288.295802
88283.658875,265328.588232,496993.104186,489238.403328,-345.857546
82259.235540,1458.129141,1435.154053,489238.403328,-571.520614
87667.463506,275683.741401,1064626.083094,489238.403328,212.036475
82259.235540,99525.982826,1652080.453031,489238.403328,981.056831
0.000000,0.000000,0.000000,0.000000,0.000000
88234.959921,230010.564721,320181.113150,489238.403328,-487.302815
87393.464586,182958.786617,22398.254065,489238.403328,-737.192400
83417.575906,31655.718285,0.061582,489238.403328,-604.311636
0.000000,0.000000,0.000000,0.000000,0.000000
50954.645150,59257.939706,586810.625609,489238.403328,-12.640363
87653.407021,329885.867611,1330344.410202,489238.403328,423.566732
87896.877611,251662.763294,615821.439013,489238.403328,-212.976605
88351.613104,206223.097665,0.216519,489238.403328,-783.812898
84035.014253,46915.903892,32116.249819,489238.403328,-588.073072
88094.673140,264495.656243,608805.554471,489238.403328,-233.023178
0.000000,0.000000,0.000000,0.000000,0.000000
83061.517714,82583.468034,615819.121709,489238.403328,-39.064267
88244.333150,200088.006984,615815.003726,489238.403328,-161.755740
87653.403224,261076.345235,1385967.469017,489238.403328,547.999317
87653.407617,329885.894295,1330344.410160,489238.403328,423.566705
87653.407021,329885.867727,1330344.410152,489238.403328,423.566732
86963.085136,244900.052752,1064643.798396,489238.403328,243.542257
0.000000,0.000000,0.000000,0.000000,0.000000
88372.090621,143507.318724,402423.008282,489238.403328,-318.694804
56442.970677,70027.831470,693548.908476,489238.403328,77.839703
87711.690288,264963.860525,1169267.151174,489238.403328,327.353197
0.000000,0.000000,0.000000,0.000000,0.000000
50954.645150,71421.227927,615817.989238,489238.403328,4.203713
170369.983989,7186786.595440,1289416.341815,489238.403328,-6556.978641
85977.113254,11811.794919,3.551600,489238.403328,-587.023760
0.000000,0.000000,0.000000,0.000000,0.000000
82966.036252,71992.120496,615819.178249,489238.403328,-28.377382
84023.061647,87444.778336,269337.848552,489238.403328,-391.368395
87202.032273,107403.619638,615819.551975,489238.403328,-68.024503
86995.657993,300240.167121,1064704.954091,489238.403328,188.230726
84120.294368,156919.710507,615809.233776,489238.403328,-114.469174
87229.909531,112284.277907,615818.283826,489238.403328,-72.934307
86963.087805,233184.181926,1108840.389541,489238.403328,299.454716
0.000000,0.000000,0.000000,0.000000,0.000000
87329.882366,90918.078355,615818.804372,489238.403328,-51.667560
84035.008093,48417.179508,32103.353193,489238.403328,-589.587238
82259.235540,54456.286393,615815.549162,489238.403328,-10.138376
0.000000,0.000000,0.000000,0.000000,0.000000
86963.085142,227401.228099,1108842.192346,489238.403328,305.239476
86805.886606,162871.607992,1108820.855141,489238.403328,369.904957
83926.408309,72985.564844,836507.360489,489238.403328,190.356984
84035.946271,23949.107177,2026.941132,489238.403328,-595.196516
84036.406325,24370.003227,1812.918515,489238.403328,-595.831894
82259.235540,1646.223956,1470.810924,489238.403328,-571.673052
84026.265560,89367.545041,276218.307769,489238.403328,-386.413906
82259.235540,63658.584785,615803.809061,489238.403328,-19.352415
83813.991023,7355.129040,266282.634019,489238.403328,-314.124889
86963.085137,244900.052754,1064643.798396,489238.403328,243.542257
422017.990753,41217635.867043,1475845.215570,489238.403328,-40653.047046
0.000000,0.000000,0.000000,0.000000,0.000000
84035.995517,24008.121487,1731.790711,489238.403328,-595.550730
84036.596443,24292.612697,2142.781210,489238.403328,-595.424831
82259.235540,141017.898379,1330369.691389,489238.403328,617.854154
87394.597411,182236.100174,0.061582,489238.403328,-758.869039
0.000000,0.000000,0.000000,0.000000,0.000000
86556.615825,64524.044947,621770.551041,489238.403328,-18.548513
180272.833213,8167987.467214,786592.654432,489238.403328,-8050.906049
84035.018971,46911.370581,32117.392532,489238.403328,-588.067400
86609.841708,49945.577127,336216.287919,489238.403328,-289.577534
0.000000,0.000000,0.000000,0.000000,0.000000
86963.588911,147890.724372,1108839.692478,489238.403328,384.746976
87062.567924,187308.878016,459591.137604,489238.403328,-304.018712
0.000000,0.000000,0.000000,0.000000,0.000000
106192.379621,1547686.277771,801020.611723,489238.403328,-1342.096449
87314.065995,243937.112785,1108645.916725,489238.403328,288.156335
86805.886606,234844.547654,1108823.468130,489238.403328,297.934631
84036.359816,24364.658157,1814.216151,489238.403328,-595.825205
87218.647774,271747.129056,1108754.197044,489238.403328,260.550017
174317.366391,7504211.030086,616605.688878,489238.403328,-7551.161111
83350.306879,64160.857654,577858.194863,489238.403328,-58.891373
84035.028054,46912.499175,32118.297495,489238.403328,-588.067633
84018.412242,40417.541142,467056.272316,489238.403328,-146.618084
86805.886606,162871.607990,1108820.855141,489238.403328,369.904957
84407.221412,60995.664942,614347.120231,489238.403328,-20.294169
82596.900550,1842.312635,1480.341071,489238.403328,-572.197275
84029.422734,89473.702316,306663.250409,489238.403328,-356.078278
83416.322017,60766.935776,615818.622256,489238.403328,-17.603039
86942.570107,62226.415316,615819.173365,489238.403328,-22.588215
83858.001597,33172.361261,17557.086747,489238.403328,-588.711679
83751.012183,81806.576461,682240.838498,489238.403328,27.444847
82259.235540,18811.375363,130.906955,489238.403328,-590.178107
85451.226715,157796.613760,615818.184854,489238.403328,-116.668059
87100.935105,225576.732633,850364.459744,489238.403328,48.448389
86963.087690,298846.075582,1064704.954091,489238.403328,189.657387
86805.886606,236254.998605,1108823.468123,489238.403328,296.524180
86101.611011,62527.350490,706977.581099,489238.403328,69.110216
0.000000,0.000000,0.000000,0.000000,0.000000
86995.945052,231778.368184,955430.004965,489238.403328,147.417288
83842.998852,107502.618265,615818.553589,489238.403328,-64.765467
87393.862179,174491.357283,1171.211354,489238.403328,-749.952411
0.000000,0.000000,0.000000,0.000000,0.000000
84035.026901,46912.036427,32120.329001,489238.403328,-588.065138
86672.031613,259999.426692,1055775.268692,489238.403328,219.865407
84714.950631,94902.728583,615815.706572,489238.403328,-53.040376
85041.394600,104726.848124,615814.132242,489238.403328,-63.192514
83801.568695,6433.645648,269478.207894,489238.403328,-309.995410
82259.235540,270585.568340,615818.826798,489238.403328,-226.264380
86805.886731,294307.409086,1064328.184764,489238.403328,193.976486
83926.156870,99785.658276,615819.177501,489238.403328,-57.131041
84052.184763,66643.831787,615805.015861,489238.403328,-24.129404
82960.262061,13926.390535,251941.731967,489238.403328,-334.183324
86838.221796,29250.786054,403386.641387,489238.403328,-201.940770
83776.114213,3230.758188,188729.778383,489238.403328,-387.515497
86420.353618,-43708.428765,615817.409245,489238.403328,83.867081
56340.707211,75799.386883,1385970.319913,489238.403328,764.591822
87653.408334,268162.256642,1385965.902957,489238.403328,540.911835
86499.583789,37321.738479,460243.252294,489238.403328,-152.816473
86367.990957,34475.770908,615819.177767,489238.403328,5.737013
0.000000,0.000000,0.000000,0.000000,0.000000
84035.028054,46912.499175,32118.297495,489238.403328,-588.067633
83838.291426,96848.214095,615819.178222,489238.403328,-54.105731
83861.622085,6092.055351,220031.209066,489238.403328,-359.160872
86995.657883,234577.834098,1108839.793993,489238.403328,298.027899
0.000000,0.000000,0.000000,0.000000,0.000000
82259.235540,3848.231557,245517.085043,489238.403328,-329.828785
0.000000,0.000000,0.000000,0.000000,0.000000
87307.457992,184764.219068,247683.834599,489238.403328,-513.626246
84036.998499,24270.281045,2305.378838,489238.403328,-595.240304
83187.491674,61624.048133,591391.236459,489238.403328,-42.658707
86428.192048,35176.284220,615819.128703,489238.403328,4.976249
82883.150741,97170.813701,574804.707563,489238.403328,-94.487660
86858.624075,176761.640803,615819.229769,489238.403328,-137.039438
86779.703602,43169.842703,615819.170797,489238.403328,-3.368779
87097.998252,110033.905512,574568.037254,489238.403328,-111.802270
82259.235540,49954.390262,615819.180332,489238.403328,-5.632849
83879.425360,22138.264247,615818.748399,489238.403328,20.562655
83787.632135,14617.732021,63126.066063,489238.403328,-524.517701
82858.217607,27711.916067,610936.287273,489238.403328,11.127750
86517.686826,37949.606995,615819.177732,489238.403328,2.113481
82259.235540,-24387.951363,2425335.871544,489238.403328,1878.226184
87640.445600,259211.038425,1368559.586602,489238.403328,532.469699
86805.883922,294302.089911,1064305.611079,489238.403328,193.959234
87393.873329,174633.270169,815.989259,489238.403328,-750.449558
86963.085142,147523.171007,1108709.726501,489238.403328,384.985067
85693.889108,121509.672326,552308.920843,489238.403328,-144.133044
84046.555340,113924.655359,615817.645854,489238.403328,-71.391968
88214.681670,217678.990289,647357.089934,489238.403328,-147.774985
82259.235540,72453.777930,1377044.446285,489238.403328,733.093029
84049.888307,76855.721064,583060.275038,489238.403328,-67.083738
86963.088173,298846.096150,1064704.954130,489238.403328,189.657366
84733.771032,97929.161027,579489.752129,489238.403328,-92.411583
86963.087690,298846.075582,1064704.954091,489238.403328,189.657387
84016.850390,98134.180678,268320.733785,489238.403328,-403.068701
83916.141570,71848.894693,496044.106023,489238.403328,-148.959334
84717.799547,95037.996267,615541.333901,489238.403328,-53.452865
82259.235540,11376.843322,393890.952865,489238.403328,-188.983529
82593.092831,64200.609772,615815.946593,489238.403328,-20.216159
86963.085142,227401.228097,1108842.192346,489238.403328,305.239476
85068.086685,84821.915260,615815.510034,489238.403328,-43.312895
84035.030104,46912.792064,32116.483464,489238.403328,-588.069742
83787.632135,14617.732021,63126.066065,489238.403328,-524.517701
82888.199603,71210.987728,615818.789745,489238.403328,-27.518801
86839.376563,295726.146688,1064328.184829,489238.403328,192.524258
84021.735658,94910.130448,266685.120621,489238.403328,-401.485149
87653.403215,275920.242439,1330285.463999,489238.403328,477.473415
83349.745802,4607.219593,508512.568200,489238.403328,-68.682801
84024.548196,94961.318959,296342.485858,489238.403328,-371.881785
86963.085142,147523.171004,1108709.726501,489238.403328,384.985067
84730.994607,97586.959676,559461.022118,489238.403328,-112.095335
82259.235540,10203.872059,21860.109951,489238.403328,-559.841401
82259.235540,47030.335922,607329.876941,489238.403328,-11.198098
